id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1266,4.86282241399e-09,7.06868481645e-08,3.13359771374e-09,2.0205927546e-07,1.51411385302e-08,3.88721365059e-08,7.68223107535e-08,1.44754790854e-07,2.95021405109e-09,8.85713624022e-09,6.18531487249e-09,1.20707290706e-07,4.69828210984e-07,6.02238567695e-07,7.47600256165e-08,3.34313167558e-08,1.8974919269e-10,1.37181829144e-06,1.37355596969e-07,1.41953279474e-09,2.41518774611e-09,1.43452001421e-07,5.33731712349e-06,4.12501685409e-07,3.34195238843e-07,4.18164712143e-06,7.15438682295e-08,2.36344739779e-07,1.63099876045e-06,1.53829220668e-06,9.92145232352e-08,4.3612547566e-10,7.07508253236e-08,7.83587949e-07,4.24692542284e-06,2.4492771184e-08,5.6482951318e-08,1.24826871917e-09,2.2101883873e-07,1.48333313347e-08,1.9548670221e-10,1.41765749665e-08,1.73020044132e-09,4.50097329835e-10,5.42555141053e-07,9.90512695063e-09,8.37156514282e-08,5.25126658389e-10,6.31063272721e-10,3.40263065616e-08,8.685981989e-10,2.60452880896e-07,1.14086619614e-06,7.84830198027e-09,1.56291598961e-08,3.71746873351e-10,4.56032844768e-11,2.25593935261e-07,1.90253242634e-08,7.91942702122e-09,2.79008987011e-06,2.00206053716e-07,0.999908650623,2.73561336832e-09,7.42578392721e-08,4.45007830084e-07,7.73878852972e-07,1.29911627537e-07,9.30807084732e-09,1.20169069386e-10,5.34076668799e-08,1.17308368049e-08,4.75669721382e-09,4.94204478258e-07,5.27310071279e-10,8.60257300953e-09,7.04669526295e-10,3.19453381824e-07,5.50372017889e-10,2.82074591159e-06,2.23081396919e-08,1.0152124846e-10,5.61878226714e-12,7.78542388919e-08,3.41112168996e-10,5.16114040275e-09,1.61061742367e-07,5.12681357653e-10,4.20197373172e-07,2.6625109115e-09,3.75848912185e-10,2.81354052495e-05,6.84494482654e-08,7.5718019292e-08,2.17514173715e-09,3.19182380583e-08,2.85530036782e-05,2.60365587052e-07,2.31254963344e-07
1267,4.35545818237e-10,4.09846042581e-11,2.68444627234e-13,8.60687119341e-11,4.26375362173e-11,1.52970056729e-12,1.36272622503e-11,1.47589261667e-09,7.56246917639e-11,4.71775597957e-11,4.411561514e-10,8.69333592825e-10,9.61777173646e-09,5.46396467464e-09,1.07665395808e-07,1.65763715099e-12,5.53259917057e-13,1.02380032722e-08,5.23633020744e-09,9.28285385857e-13,1.48018838809e-08,3.62531391481e-13,5.39107166815e-11,1.22934198324e-11,2.94424525317e-11,1.40753903466e-10,2.49495875964e-10,1.38154413057e-11,4.93261813428e-10,2.14466213507e-12,1.5248000476e-12,1.15917901119e-14,3.14822536438e-11,5.71211264429e-09,6.09634276093e-13,2.17776991883e-09,3.21047657117e-13,3.81299144853e-16,5.3092319016e-15,3.32707960832e-15,4.51792893357e-17,8.94512844058e-10,1.27105657313e-13,1.19493704827e-14,2.69484632714e-11,3.78826164568e-14,7.29228225646e-10,3.05042958187e-14,1.112672059e-09,3.71248130694e-10,1.18304202845e-13,6.7462151666e-10,2.21914499503e-08,3.08048591882e-09,6.03684277161e-11,7.16157139559e-12,2.44084580987e-12,1.54764943424e-14,1.5455909463e-13,1.17164948689e-12,2.62062400515e-10,1.21984612457e-12,8.04626267241e-09,8.39294806878e-13,3.44774087937e-11,1.50437486133e-09,1.25483978098e-10,2.43797657785e-15,7.08499715031e-14,3.60607099286e-16,5.29334151649e-11,4.18218537748e-11,5.97505688312e-14,5.80608721851e-11,1.86741978863e-09,4.18773446611e-11,1.88782029169e-15,2.6658467457e-13,2.25919726098e-12,2.66713808737e-09,2.0136470266e-09,2.7309577058e-14,1.60653911691e-17,7.74718534419e-12,3.21023621566e-13,4.75303744625e-14,3.0828446983e-11,5.72446974213e-16,3.94848197237e-11,3.96386144236e-12,8.1240093831e-14,0.999999662456,3.46672664808e-11,4.35573638464e-08,9.62221682578e-13,1.4904501031e-11,1.24157918955e-14,8.16462865703e-08,8.58302280565e-10
1272,7.24899911845e-07,2.38968727362e-09,5.93524133368e-06,8.6606160502e-07,6.72402050596e-09,1.14862542181e-05,3.59735426319e-06,6.61745713317e-10,7.04314964304e-08,2.85990413312e-08,1.52491821043e-10,1.83719791484e-09,6.49028193205e-09,9.73024749073e-10,1.83550275982e-09,2.92860874399e-09,5.28167702668e-09,2.79269823275e-08,2.20062778453e-10,7.20167644154e-08,6.60429022786e-09,3.39675368077e-10,1.77440301048e-09,7.23889974149e-07,4.76842659603e-08,1.13326216118e-09,2.65012104975e-06,2.27044900616e-07,1.05371899083e-08,1.69719963965e-12,9.41811391602e-12,1.11930136924e-09,8.37964429807e-09,6.63270479587e-09,1.15417733361e-07,3.65574596877e-10,3.68134133109e-07,4.83981163605e-06,3.71713223454e-05,7.8270042796e-09,7.4033649535e-08,5.5067992427e-08,3.95679331783e-08,7.60271102832e-07,3.31936003829e-09,3.12524971661e-07,1.13423269136e-11,5.29627857595e-06,1.22972717592e-10,3.24698529597e-10,4.6806887957e-07,2.05891194383e-09,4.10129689932e-10,2.38235704491e-12,2.6087355366e-08,5.85000553479e-08,6.36307442457e-11,5.54655376972e-08,1.75531512378e-07,0.99981572867,9.64340809761e-08,3.09134759803e-07,1.45536683255e-09,2.63234316675e-06,6.38647971043e-12,5.1144367514e-08,1.58779616676e-09,1.2954284787e-07,7.10346299912e-09,3.82169216701e-08,7.2278352231e-07,1.36300213965e-05,1.74875916378e-06,1.19834469361e-08,5.71559874633e-13,5.78596187372e-10,7.22619035916e-05,1.36941578117e-08,1.63331628146e-07,4.9576692625e-08,1.03563235564e-08,1.64530727036e-09,8.76078267304e-06,1.13550244316e-09,1.91351859324e-07,3.37880321575e-07,3.91291747934e-09,5.33881870797e-06,1.95135483715e-11,7.44655194348e-07,3.98641673339e-08,2.25931020991e-10,2.63336454439e-09,1.06685450989e-11,1.31022522493e-07,9.6589223893e-08,3.85712661879e-07,7.90074978524e-10,1.8000695007e-10
1274,1.29003589615e-06,1.46266372073e-06,6.93918243608e-08,0.00857508988818,2.65800853055e-07,1.73533394467e-07,5.22678890137e-06,0.00012976886468,4.49557594105e-05,1.30669275926e-07,2.43708560672e-05,5.06872278133e-06,0.982336335232,4.70573945305e-06,2.16222563801e-06,2.21516764236e-07,6.31734241001e-06,2.33398978962e-06,7.66860394301e-08,4.96883629677e-06,2.67857764019e-08,1.16532828514e-06,8.77599089642e-07,4.88447901018e-09,2.68199373667e-08,4.73238925958e-06,1.74176885465e-06,4.76076952342e-09,5.35310121759e-07,1.95524814435e-10,1.44604193369e-08,1.16713049554e-07,1.35143871767e-05,7.30007816766e-07,7.60086034673e-07,3.98588237257e-06,3.33768407745e-06,2.47024878889e-08,1.12109581087e-08,9.59268258331e-09,4.53378148788e-10,1.15250176963e-05,7.50821886325e-08,4.06362961809e-07,6.29839596624e-06,7.1991651431e-07,7.8189270953e-07,3.4003227688e-08,1.83321990283e-07,1.98073760099e-07,9.91755181228e-07,1.13501770864e-06,0.00714534061708,0.000643103594261,3.64187841202e-07,3.3716430065e-07,1.89603265868e-08,1.50973401976e-08,2.82461970648e-07,4.18930079653e-08,7.27051213627e-05,4.18510010725e-07,0.000243947984297,1.1453328127e-06,1.71556959903e-05,5.15217831909e-05,7.33078865889e-06,1.11000807051e-07,7.99626251703e-08,1.86329066057e-07,2.75178944293e-08,2.00979788512e-07,4.64452872843e-09,6.80629014474e-05,6.99359589684e-08,2.45993145745e-05,1.94808351655e-08,1.16014626795e-05,1.74723900376e-08,4.01006972242e-07,1.58598629912e-07,1.36922759674e-07,4.51962173726e-09,4.72179308158e-05,6.34837454464e-08,7.28290214576e-06,1.95128667967e-05,1.19941380352e-08,8.71632591459e-09,5.63298595065e-07,1.42652079998e-07,0.000248834558954,4.57118068812e-05,1.57470786496e-05,1.66660930085e-05,7.81718924028e-07,6.56459682929e-05,3.05639560792e-07,4.312764213e-05
1279,1.6196845611e-13,1.18150852284e-12,5.96294979861e-18,5.30486446253e-15,5.59901098141e-11,1.92133336817e-10,7.30166949053e-20,1.23039159171e-15,3.53433511991e-14,6.9238571888e-10,5.12808993625e-10,3.65931699497e-15,9.27150589159e-14,1.34144467108e-10,3.58719113531e-10,5.46093337398e-14,5.95352060326e-08,2.89579991215e-16,8.71943722559e-13,2.332612459e-17,7.7242869723e-09,1.35157276131e-10,1.63325668212e-13,1.64631790444e-14,2.66063478632e-18,7.52863750748e-13,1.35137803083e-09,3.32424857448e-13,9.47493558298e-15,9.84380241773e-15,1.40553111499e-23,2.87252599197e-09,1.72139242476e-11,8.09700746722e-09,1.98288561061e-18,5.60772151199e-11,1.30153243324e-17,2.67519337059e-21,6.42580316019e-17,6.7606397686e-18,6.15204056316e-22,9.07532190353e-12,3.37109155838e-15,1.58307802757e-19,1.87221692068e-11,3.06679312872e-18,4.53550624594e-06,6.82491750761e-24,9.09403590764e-16,7.56765980716e-10,2.78269993694e-14,1.68842050007e-05,2.29105958057e-16,7.49936040067e-10,7.80861315421e-10,1.62263119712e-11,7.63873749228e-05,4.49886430956e-22,1.35865320207e-22,1.85108081066e-13,7.89604388104e-14,5.53359783346e-15,2.50106958926e-14,3.94606624475e-16,5.97515261669e-06,1.23295241637e-11,8.09184736131e-10,2.10903756401e-25,1.86947533072e-14,2.43750273603e-17,6.03606677208e-17,1.58050281426e-16,7.95472341906e-11,1.87120169607e-18,0.999890616317,5.81978152546e-07,2.39693666904e-23,5.71244652065e-10,1.10861441737e-06,6.47828644487e-14,2.21889278982e-09,4.41371705619e-21,1.20714704012e-24,1.67598013744e-06,4.22919859625e-09,1.66365033069e-20,8.3384842346e-20,4.81952248175e-23,2.09475143297e-06,3.26923582941e-20,4.87551737406e-18,7.63348224439e-12,9.29947796277e-15,6.39243180434e-12,6.77401310166e-17,2.5767196168e-18,1.97576441399e-19,4.81142266559e-08,4.0413003081e-13
1280,8.73486318134e-13,2.69314490177e-10,3.58038714963e-11,2.1584985552e-11,1.40546200669e-10,1.60395185608e-08,3.04176109364e-09,1.24207321226e-10,1.24923746521e-11,2.69375193751e-11,1.45298430961e-12,5.04806042278e-10,4.09202717063e-12,1.59305313948e-08,1.06119884137e-11,0.999991897934,2.07748827896e-11,4.4179447503e-12,5.89723966343e-10,1.81418071665e-08,1.76268695115e-11,8.74313527911e-11,2.10855761938e-08,8.48031889207e-11,1.70858662429e-10,9.1256912663e-10,8.09232156476e-11,8.76276878956e-13,7.40443442192e-06,1.82351158801e-08,6.56510209087e-08,7.10825144483e-12,9.59190633004e-09,3.56587105149e-08,1.47670987905e-12,2.12088542441e-10,1.15245592234e-10,8.00110433045e-09,6.47464262288e-11,5.78158049075e-10,9.61289072474e-10,3.0070634077e-12,9.86347758134e-11,2.15168885735e-11,7.51307574969e-10,6.01442822102e-11,1.30413040735e-11,1.28299339754e-12,5.41829450938e-13,6.30676540845e-10,1.12934421196e-09,1.08160109058e-11,5.33354723156e-12,2.43498609553e-11,2.6894812329e-10,4.21622905212e-10,1.27373080548e-09,9.99897745792e-09,8.72775161284e-15,1.35915425067e-12,1.70393542178e-09,1.13738871689e-12,4.41701346614e-10,5.81268737921e-11,1.75846864586e-12,3.9590945436e-10,1.77313292586e-11,7.76683215833e-09,6.60301754888e-09,3.16673953631e-12,8.56057568783e-08,3.64952716159e-11,9.71649990308e-08,2.8739184092e-11,9.80567939512e-13,2.62358095232e-13,7.68729708383e-11,1.84340481411e-07,7.97647921728e-12,2.49085950208e-10,3.99744548843e-10,1.94449060323e-13,1.07083409325e-11,4.87904752918e-13,4.19704531568e-10,1.04246530398e-12,5.34851793419e-10,5.61990147544e-08,2.67178794602e-09,2.09161421419e-08,8.52884556534e-11,1.78046656988e-12,1.35320292605e-10,4.78777740475e-11,1.88331635498e-11,2.73934308139e-12,6.66406636338e-13,5.17020919048e-11,4.74207083398e-10
1285,5.88914770473e-07,1.13843882276e-07,2.05185448985e-07,3.15927185876e-06,9.11019501586e-09,6.24299323436e-09,5.27733439086e-08,7.47659570773e-09,1.40940830327e-08,4.88314434622e-09,5.65775983372e-11,2.51704309707e-08,3.83769546914e-06,5.93970193959e-12,2.91840021118e-10,5.37078887682e-09,4.9378977736e-10,7.12725546224e-09,1.00502620341e-09,4.12060038436e-06,2.94634087861e-08,3.03695360303e-10,1.82398184554e-11,4.1356617798e-09,1.71676162769e-08,1.80888343025e-10,1.57490705944e-06,1.07110942041e-10,1.34449578838e-09,7.95988223136e-13,4.31578724824e-12,3.00241424082e-09,1.87155199996e-08,5.04010743839e-11,1.68734993003e-09,1.44823877209e-11,7.35949541203e-09,2.00084190127e-08,1.46769252525e-07,1.18436113691e-07,8.75517849052e-09,6.39610885437e-07,6.52459825108e-10,7.67288780359e-09,3.03021384918e-10,5.61706556266e-08,5.17892013321e-12,1.01466976189e-07,2.37047144055e-05,2.53858508425e-09,6.46737480441e-07,8.92517471108e-12,1.85917968771e-10,1.03121774162e-10,9.06541715219e-08,2.89968467271e-07,4.13453378863e-11,1.13155073022e-08,3.13582979996e-06,2.76786137972e-08,1.82367885677e-07,2.25308268271e-08,7.58868377482e-10,7.58354125443e-09,1.12330179375e-11,0.000101618455543,4.51229884174e-13,1.01494965708e-09,7.12344438725e-07,1.54574850464e-07,3.22812784904e-10,1.72126498334e-08,1.32945969111e-10,9.1177755832e-08,1.92834602984e-12,7.32776907406e-09,0.00466526382449,2.98382832709e-10,2.13116057076e-11,1.60841036456e-08,2.71007017388e-11,1.66765666483e-10,9.8067193332e-07,5.57052420258e-11,1.27001354778e-08,0.995176295084,3.19988166114e-08,9.33760471626e-06,2.27093180374e-13,7.45332691429e-07,6.51659075445e-08,6.59039140371e-11,3.98545406688e-10,6.32254958976e-11,9.4830033105e-08,3.95024975557e-08,1.45166821063e-06,9.05867129297e-10,2.00067800757e-08
1288,8.74364532588e-07,2.56857913762e-07,1.74889906189e-08,4.14176065433e-06,7.49512683441e-08,1.82017044571e-08,1.67498998811e-06,1.36357294889e-05,0.999833231075,1.70073208857e-07,1.99790984306e-06,2.43902650236e-06,8.530421183e-06,4.29240231542e-07,4.82762575001e-06,6.03712786937e-08,1.18253356855e-06,5.10812670593e-06,1.72199593879e-08,5.81898896153e-06,2.04613782072e-07,3.70263508034e-09,8.48653979771e-08,4.4297779169e-11,9.77491262318e-10,9.26631167127e-09,9.25665059731e-07,1.29052770654e-09,1.05751781405e-09,2.82892569e-13,1.51226318904e-09,1.78399931444e-08,5.7046924691e-07,1.91619015817e-07,5.91647070956e-09,1.24283308072e-07,1.31938006505e-07,1.67825546441e-08,3.80632584616e-10,1.12167246842e-09,7.72418519425e-11,3.96415298997e-07,1.74812510265e-09,5.4584252529e-10,4.90041594981e-08,2.6620186178e-08,2.98103371523e-07,2.63290909681e-08,8.18378975853e-07,1.04479354329e-07,9.17780272402e-10,1.28772370477e-10,8.51788083841e-09,3.53898022766e-09,1.41822921394e-08,8.82205427088e-09,2.76823594907e-10,6.25377656137e-10,8.42448678689e-09,3.56587349221e-09,4.51606435772e-09,7.99431090457e-09,3.29707643977e-08,3.14432182492e-07,4.32581426508e-09,8.46886128918e-09,1.10375920152e-08,1.37435304378e-09,4.29851610351e-08,2.03405432034e-10,3.45398679006e-10,1.83858050512e-08,2.19218730701e-10,1.31060106669e-07,4.07695290862e-09,3.71391204614e-09,4.16861847909e-08,9.00322522453e-09,8.18526794323e-08,1.38281516244e-07,2.99816022645e-07,2.61801596471e-10,3.6119605647e-08,1.55958652639e-06,1.1650530816e-07,8.24026361496e-09,5.46406922013e-09,1.14073053291e-09,1.17700078375e-10,2.55487598999e-06,1.75006253977e-09,1.3254413012e-06,8.42033843796e-07,2.33672972971e-06,0.000100188055567,1.26956085307e-06,3.83332132229e-09,8.07145340834e-10,2.17214499919e-08
1290,9.55695427815e-10,6.10084291772e-08,2.23672237473e-07,2.92562577635e-07,6.16913348222e-09,5.36130001343e-08,4.2955260387e-09,3.58227137269e-10,7.63291492968e-10,6.13134418906e-10,8.19851044284e-07,4.15367954423e-09,5.9463780924e-09,1.92495475824e-09,1.91021223367e-07,2.66405706483e-09,2.26176853632e-09,3.28353235866e-07,3.71025622545e-09,6.06388475564e-10,9.27917563286e-10,1.13544598527e-07,1.90869324789e-07,8.47125236598e-09,6.86487581911e-10,6.0365062316e-07,1.5358492888e-07,0.000223465142652,2.60132114247e-07,7.12145532686e-09,9.45753421683e-09,4.32634897012e-08,5.08102253455e-08,4.61834322919e-09,2.24021581032e-07,5.07339190709e-09,1.40880493348e-08,1.58808197233e-11,1.7850473787e-08,5.04819976756e-10,4.25471844238e-08,6.29147083749e-09,3.73635960632e-07,3.56756581157e-08,1.40491103639e-06,1.32952586687e-08,1.67202806608e-08,2.06291635567e-10,3.51000183092e-14,5.55366173833e-09,1.26489291867e-07,2.90156466091e-07,7.44274266633e-09,1.69770584645e-10,3.99034875956e-09,1.79818673436e-11,1.31991238149e-09,4.0951168762e-08,1.01231559218e-07,1.33876432415e-07,1.0390881979e-06,2.87098113844e-07,1.03601289102e-05,4.59983728907e-09,2.41907779487e-09,2.10999803136e-09,0.99974334415,1.10627169599e-08,1.18626966892e-09,1.34885210149e-08,7.00668010298e-12,1.12312008741e-09,7.76203738673e-08,4.72171864461e-06,3.10176799854e-10,7.40977003384e-08,7.81816121238e-11,3.38495458037e-06,2.50919508151e-09,4.98555401062e-09,1.15434968449e-09,5.93819961549e-06,1.08687646446e-11,6.94244758089e-08,1.33176809625e-08,2.11126033128e-10,2.08207221231e-09,1.95328493981e-10,3.70972336882e-08,2.08819579037e-09,9.53682339786e-09,1.46083248924e-07,5.9012818078e-09,5.0502837626e-10,9.8879626151e-09,1.03648469944e-07,7.60605264571e-08,4.23484770749e-07,4.55533166354e-08
1293,6.43101563868e-11,2.25191471367e-09,3.74868681798e-07,1.90153723145e-08,1.0867937534e-10,4.3382744142e-09,1.09374432207e-07,2.35920047766e-10,3.35544374844e-10,1.62661121758e-11,3.92535547993e-12,1.57859768206e-10,3.4711189644e-11,1.37216572298e-09,1.73281911093e-10,1.92580541679e-08,2.3876401968e-11,3.2929845493e-07,3.02603392133e-11,3.44597373382e-08,1.23291823677e-11,1.74804685917e-08,8.06390681405e-09,5.51960501037e-09,5.92364281279e-09,5.1183248861e-08,8.21536413592e-10,2.74591304987e-07,4.63451867359e-09,3.90997934683e-08,4.42185514405e-07,2.29865855353e-10,4.96812021558e-09,2.80042567401e-10,7.75117386096e-07,1.98951489675e-11,1.49662427985e-07,1.30200456387e-06,1.12680153539e-06,1.11184630502e-06,2.47225215966e-06,1.14972474122e-09,1.02765111027e-08,1.0062656754e-07,2.40383777117e-06,2.49478781837e-08,3.05785977268e-13,1.58815963437e-07,1.26957255116e-13,1.36517849945e-11,2.53536916208e-07,9.1275448726e-11,1.70293222599e-10,2.11404283382e-14,1.56294710739e-10,1.11806785861e-10,1.18260090205e-13,0.999983691777,6.26631643985e-07,3.92011125248e-09,1.66598681335e-08,6.86624103155e-10,4.58496655079e-07,8.28783329505e-10,1.58409194171e-13,8.11509193506e-11,2.98441642174e-10,1.67683717211e-06,1.14622331802e-08,4.25331380725e-09,4.23259713861e-11,2.1088393465e-10,9.07911518808e-09,1.87135493658e-09,3.70553673135e-15,8.63286549715e-13,3.92693697095e-08,3.17011727227e-08,2.00392847906e-11,1.09592163311e-08,4.89751674851e-13,2.67021577271e-09,1.07837014704e-07,4.34198558466e-11,1.32290456991e-08,4.89265007035e-09,1.15248377505e-08,1.15646617755e-06,2.00233295381e-10,4.30002383738e-07,3.45351334842e-09,1.03705917921e-11,3.83860698846e-11,4.20949584586e-13,1.10640734915e-08,4.37740519835e-09,2.63170021392e-08,5.35988001671e-10,3.93664786434e-10
1295,9.09016714397e-09,6.69353249548e-09,1.88992634954e-09,4.5571014735e-08,3.49276267675e-09,3.74265822545e-07,2.09161234566e-11,6.41354290337e-10,2.07660712898e-08,5.1192211952e-09,1.80770246935e-07,4.75310926507e-10,8.78937750537e-10,4.50755440157e-09,3.63105529029e-08,7.32538260962e-10,6.25315110664e-09,4.7060542563e-09,1.89151199234e-10,7.74330108075e-10,6.16371099533e-10,3.53954135077e-07,4.91321107155e-10,9.55910669583e-12,2.83137063018e-12,1.42229046703e-10,7.12446883114e-07,5.0018809246e-08,5.3142797966e-10,2.40099933165e-13,1.86485574073e-11,2.57417547929e-07,1.93840842633e-07,1.37749371125e-08,1.44530811338e-07,1.34120984667e-09,2.78092294175e-09,3.24145338565e-13,2.36010472076e-09,1.29013430925e-11,2.09496198345e-12,5.45370801186e-08,1.42129831305e-07,1.30456120966e-11,9.86136257967e-08,2.3038648925e-08,5.03676975325e-07,9.28852749944e-12,9.06760591639e-12,3.27722450976e-08,3.33850930831e-07,3.99249192788e-07,4.05156304328e-09,1.40230409852e-09,2.2655095648e-09,2.86075244872e-08,1.87703182387e-06,1.2703451626e-11,1.32630166075e-09,4.72772606988e-08,3.02012982662e-10,2.89974526361e-08,9.71772790614e-09,4.23598673635e-09,1.60393342917e-06,6.90873731043e-09,1.26671198037e-08,2.00268847212e-12,2.04680730192e-07,1.70125038236e-06,2.75945339856e-13,1.57807196757e-10,1.1662412176e-08,1.36102984673e-09,1.39125715747e-08,3.15910948263e-07,3.91656431803e-11,5.29652889901e-08,7.45170366519e-08,8.18794110736e-08,2.25573238897e-09,9.85672883649e-10,3.55759720898e-12,0.999987870957,1.21266945738e-06,3.38731500577e-10,1.71307995365e-11,2.56045691557e-11,7.99759230925e-09,4.09557847154e-11,8.09659493025e-11,1.49201553086e-10,1.33855319279e-10,1.57685028668e-10,3.56390856866e-07,5.32564903307e-11,4.24032753779e-07,7.35646602507e-09,3.9340293395e-09
1297,1.23661511929e-09,7.60839000425e-11,3.56170280076e-09,2.2799441991e-09,2.03640245705e-11,1.59473365485e-09,5.14596128725e-07,4.03771713465e-10,6.37482084471e-07,1.48035209011e-10,9.446506367e-12,3.07767037113e-11,1.7361763663e-10,8.77494524083e-11,1.43374734865e-10,2.07823097727e-09,3.79949087598e-10,4.87157122095e-10,6.4863756765e-11,4.50168427474e-07,2.98849612825e-11,7.22990352493e-13,4.24523112232e-11,4.79323807191e-12,2.54630038805e-10,6.86584239871e-11,2.56642525077e-08,1.66671766707e-10,1.4800235729e-12,5.62075346184e-15,4.89655540781e-12,2.86037394935e-10,1.17426989665e-09,1.4471037964e-11,1.33144305842e-09,1.86754000481e-10,4.79951222004e-07,1.1199583095e-08,2.01320215796e-08,8.83692945559e-09,1.39579347945e-07,3.49604894338e-09,6.44816109189e-09,1.73567674718e-07,5.64809115412e-10,1.33197721108e-08,4.51633278915e-16,1.78965838641e-07,1.57778911403e-11,4.7806038291e-12,1.67283879673e-08,1.81626086514e-11,1.18882482944e-11,2.77606129636e-14,9.24263184269e-12,9.9834205484e-10,1.21432992003e-13,9.41063573876e-09,1.03912956611e-07,7.72904816177e-05,4.1815479555e-10,3.99466226949e-09,4.41597370156e-11,4.32997851169e-05,1.08780515832e-14,5.60857902649e-12,9.14891074268e-13,7.20203650224e-07,1.33665816077e-10,1.61049263381e-07,8.88822012491e-10,5.82080098683e-07,4.56284639688e-08,1.88908727255e-10,3.05003932899e-16,1.38230010152e-12,1.96978528209e-06,3.624111273e-09,1.24772059667e-07,1.4964428502e-09,4.07951477911e-09,1.98884351526e-12,0.999872499711,1.33934264437e-10,2.16188308943e-09,3.04052691976e-08,6.92237719828e-11,1.08290926824e-08,1.75395540581e-14,3.38206526132e-07,1.05892089915e-08,6.67373661181e-13,2.42468429086e-11,1.37236942957e-12,1.08146531959e-08,5.76250456841e-08,1.93230493278e-08,1.01611679191e-11,4.44062500714e-12
1298,1.01337029268e-08,1.13333885058e-07,2.5146508153e-07,3.22428235438e-08,2.32670288473e-08,3.2452792141e-06,9.28619517402e-09,4.21621286454e-10,2.06739505894e-08,8.19474596e-09,7.2704656798e-09,1.83414754365e-10,2.18750428236e-09,4.61078665905e-09,1.20932965473e-08,3.63263976833e-06,6.84287303481e-07,3.81674748267e-10,1.24659769789e-08,1.02758474877e-07,1.43022112671e-09,9.78485974732e-07,9.5333937185e-08,7.05822781435e-08,1.24518954051e-08,2.06704432339e-06,6.46733357301e-07,6.43619245626e-07,7.53315489978e-08,2.01565576329e-07,3.88243707169e-10,4.31697556383e-06,3.45602456782e-07,5.16678460061e-07,5.49100613592e-07,2.66794351113e-08,8.8571116988e-08,1.42919742812e-07,9.61258448423e-08,6.45697395135e-08,5.79416579583e-07,5.54362855944e-09,8.41502705403e-07,6.91257274475e-09,4.25182616827e-07,5.48407305481e-09,3.15335735352e-10,9.35590752193e-10,1.15656353781e-12,3.20418563311e-07,2.02205988854e-08,2.85060006819e-07,5.13805685205e-11,2.20511578968e-11,1.96023756875e-07,2.16340898928e-07,1.85540775225e-07,6.0567378195e-08,2.07588663644e-10,3.05233969374e-05,2.64021126973e-08,1.10527994696e-07,5.08004067499e-09,6.4491518437e-07,6.46015038329e-09,6.71153088532e-08,1.30423434819e-07,1.50511877667e-05,5.79535319895e-08,1.23386784264e-07,1.02023054121e-05,9.60372875824e-09,0.999871489981,7.94988897592e-09,5.73349064069e-10,5.55001467211e-09,1.34656540897e-09,2.72505042411e-05,4.14723990058e-06,1.35851341809e-08,1.47383956349e-09,1.63236514326e-10,6.6527283017e-08,1.23280305701e-08,3.27701584959e-06,4.63648840141e-10,1.25407421005e-09,1.25241723899e-05,4.55843948733e-07,2.07119108464e-08,1.17569808231e-06,2.63160350314e-10,7.94330776318e-10,2.56284038319e-10,7.51972971673e-09,1.48817246846e-09,6.29193360642e-09,3.00612728289e-07,8.51922920642e-09
